,Object Number,Object ID,Object Name,Title,Artist Display Name,Object Date,Object Begin Date,Object End Date,X_pca_x,X_pca_y,X_mctsne_x,X_mctsne_y,X_umap_x,X_umap_y,brightness_avg,brightness_rms,brightness_avg_perceived,brightness_rms_perceived,brightness_perceived_avg
414,14.130.1,248891,"Statue of a boy, Gaius Caesar ?",Bronze statue of an aristocratic boy,,27 B.C.–A.D. 14,-27,14,581.0172325651941,19.962404088716777,-3.3804255223461905,26.20467725343697,5.456336820778574,-0.9278080097765143,40.1854296875,49.04917826040344,40.61748324591567,49.71056167644356,40.66473747013033
415,14.130.2,248892,Portrait bust of a man (Agrippa / Marcus Antonius?),Bronze portrait of a man,,1st half of 1st century A.D.,14,54,460.8152540370578,16.615794772705506,-1.68603295580358,23.39912933657374,4.81768834422873,-0.8911949136620025,58.30670815720164,70.8383823710168,59.084351327880235,71.85972219072133,59.166522164910596
416,14.130.9,248899,Relief fragments from the Great Eleusinian Relief,Ten marble fragments of the Great Eleusinian Relief,,ca. 27 B.C.–A.D. 14,-30,20,5.939104752843091,100.5681822687906,0.987407800953569,0.0858411375947735,-0.6815923060684947,-2.241966401851832,127.43399114890431,132.97562143945646,128.27482362774828,133.78393918049147,128.31657152997295
417,14.130.12,248902,Panathenaic prize amphora,Terracotta Panathenaic prize amphora,Euphiletos Painter,ca. 530 B.C.,-530,-530,-148.74842262530254,-237.06801308174997,14.256706099238851,-5.84119315507811,-3.9161552819350014,-0.7632827965892965,141.1408875,155.41148610221833,141.30147340615954,156.14361652053694,142.0585665579388
418,14.130.14,248904,Krater,Terracotta krater,Hirschfeld Workshop,ca. 750–735 B.C.,-750,-735,-69.67632597007128,-42.75731817416496,5.843009130477139,0.33545642100038864,-0.5749718179348811,-1.5100030798460704,134.75524794912783,141.2424756509015,134.9604721228524,141.87786771952662,135.54108415952203
419,17.190.73,249186,Plaque with two women,Ivory decorative plaque,,2nd half of 7th century B.C.,-650,-600,199.53408801126648,86.61361188583757,1.7640128738135892,13.752170002308977,1.227690023329718,-0.3201519043060164,99.36499376394329,106.57331267774532,99.56418166737592,107.05316288274503,99.77893962063195
420,17.190.2066,249222,Statue of a young woman,Bronze statuette of a young woman,,late 6th century B.C.,-530,-500,-419.79460232524235,-35.20715490306609,10.17724234241301,-19.26719402747415,-5.75949909669467,-2.4273571613329867,182.837511918784,190.72723511181525,182.94330758976224,190.78368329064327,182.95345895453178
421,17.190.2067,249223,Relief of a woman and youth reclining,Carved amber bow of a fibula (safety pin),,ca. 500 B.C.,-599,-400,-393.3516743652895,-121.06641761286495,-0.5201964154539421,-22.023237628505594,-5.134381684945702,-2.0117365375445617,179.6691511995745,188.38328559001602,179.6695834241281,188.46849367013317,179.83381703453108
422,17.190.2072,249228,Statuette of a man and centaur,Bronze man and centaur,,mid-8th century B.C.,-775,-725,-328.7994162973891,6.210926353306223,7.800850848486843,-15.082972070544749,-4.363242565438386,-2.445431305691018,172.25967402026723,179.5328621258145,172.3128025023368,179.60496290304664,172.39177341669986
423,17.194.170,249414,Oinochoe,Glass oinochoe (jug),,late 1st century B.C.–early 1st century A.D.,-25,25,-305.6572292794262,-3.739432115200102,8.931601619575424,-15.51256055862824,-4.229146786650554,-2.396983062313541,166.7005603562347,169.98780533376603,166.93635903169854,170.31106882927807,167.11096342201182
424,"17.230.14a, b",250551,Neck-amphora with lid,Terracotta neck-amphora (jar) with lid and knob (27.16),Exekias,ca. 540 B.C.,-540,-540,-234.0870490871437,-275.90414431354384,-5.598453768591792,-21.769346862088486,-4.5524014171173635,-0.6257579445298456,153.80169017509726,167.5399851005433,154.0490664744673,168.47017358628526,155.27584722548215
425,20.192.10,250939,Wall painting on black ground: Landscape,"Wall painting on black ground: landscape, from the imperial villa at Boscotrecase",,last decade of the 1st century B.C.,-10,-1,576.5963423561394,-62.15873382229243,-4.435357658934702,25.843416208177448,5.445475054846947,-1.1493333852208083,39.02796674225246,41.81682341374775,39.64832914140034,42.47646439794375,39.721529879321956
426,20.192.16,250945,Wall painting: Perseus and Andromeda in landscape,"Wall painting: Perseus and Andromeda in landscape, from the imperial villa at Boscotrecase",,last decade of the 1st century B.C.,-10,-1,342.9713657129407,-20.589753391410547,-4.768980026095186,18.237434517337206,3.749350797582751,-1.6523663016771213,75.61042322189886,78.52883987288672,76.69848309300863,79.80846638217506,76.83851930484514
427,20.198,250951,Akroterion of a gravestone with palmette,Marble akroterion,,ca. 350–325 B.C.,-350,-325,195.45913242824662,287.5961130399318,4.186452784050255,14.931784100809221,1.9533457968265429,-0.5600451281913272,103.175136578425,121.16312099142779,103.528236292857,121.5081291592474,103.58253988746529
428,21.88.24,251050,Statuette of a horse,Bronze horse,,8th century B.C.,-799,-700,-11.430619704783055,-19.662175438954307,-11.133900048119182,-3.6628715238303395,-0.766467446362682,-0.05090493313749007,125.3502175066313,134.81723122636723,125.97393407839672,135.40109529485014,125.97787730467647
429,23.160.95,251428,Head of a woman,Terracotta head of a woman,,3rd–2nd century B.C.,-299,-100,-230.18323482578552,-81.74436417416756,10.44659193133148,-9.871590157831937,-3.513154862585692,-0.9997160057747271,157.53014751247966,162.19419746296043,157.67423920572546,162.4478332792156,157.86370667891168
430,24.97.15,251476,"Statue of Athena, upper part",Marble head and torso of Athena,,1st–2nd century A.D.,1,199,308.47108656897524,225.800678877303,1.8957213629012004,16.9204163707479,2.4736359886358326,-0.6385725856868408,86.65009254585226,103.80533422416292,87.03196883796211,104.41840720877437,87.08831296541435
431,24.97.104,251532,Calyx-krater,Terracotta calyx-krater (mixing bowl),Dolon Painter,ca. 400–390 B.C.,-400,-390,-210.4808549518614,-237.97258997521124,-4.646583203658051,-23.31649530533422,-4.724345894366407,-0.7682322047046064,149.76136586321772,162.82805414810767,149.72867657004377,163.2841465970269,150.48557901869347
432,25.78.56,251838,"Statue of the Diadoumenos, fragmentary",Fragments of a marble statue of the Diadoumenos (youth tying a fillet around his head),Polykleitos,ca. A.D. 69–96,69,96,352.90119075373104,92.6118002448029,2.159899003327097,18.714202384364206,3.040875636983934,-0.7416503153503028,75.8378447908039,85.83595540546192,76.07404214053216,86.25563271632919,76.15363499160505
433,25.116,251929,"Statue of a wounded warrior, Protesilaos ?",Marble statue of a wounded warrior,,ca. A.D. 138–181,138,181,301.7382576053098,86.01158877973762,-2.9113828837718194,16.037609004503302,2.8858025687936046,-1.280607842176601,83.64937338244611,93.44926396280741,83.88955811449878,93.95191837140733,84.07310602429506
434,25.19,251935,Oinochoe,Terracotta oinochoe (jug),,mid-4th century B.C.,-375,-325,5.7459796722256335,-305.52842228158516,12.147809864113823,-3.0730205306111666,-2.2489307047291747,-1.7441818386535528,118.11109896558469,139.36378384523488,118.387970670746,139.79625756119785,118.83123798568026
435,26.49,252451,Aryballos,Terracotta aryballos (oil flask),Nearchos,ca. 570 B.C.,-570,-570,-386.4208378226487,-145.39189257041048,-3.546438765455402,-20.945200116200375,-4.580553271513932,-0.8553387717365357,179.86255123891098,189.148329389555,180.26570520796517,189.98974308076416,181.00578561382417
436,26.5,252452,Hydria with protome of a woman,Bronze hydria (water jar),,mid-5th century B.C.,-475,-425,-174.640238959338,-200.31031805267708,13.585259720559948,-6.447358747400999,-3.140571200335885,-1.0192386904679753,145.65660407188153,157.05206613238903,146.02335199113813,157.28482639965324,146.04937210227112
437,26.59.1,252453,"Column, with Ionic Capital",Marble column from the Temple of Artemis at Sardis,,ca. 300 B.C.,-300,-280,86.00878505755345,-8.947888813007744,-0.7191936458869962,5.2266554097612925,0.29384246154680177,-1.4139338951137768,114.12173446538533,121.48944721906642,114.90978718160618,122.38976981652786,115.17222612872847
438,26.229,252884,Portrait head,Marble portrait head of the Emperor Constantine I,,ca. A.D. 325–370,325,370,8.640715988369683,-6.914866970818638,1.605194008399031,1.98841735132866,-0.3796474011688876,-1.296507700177728,124.5514891468955,129.52004025147207,124.77446223437114,129.84742174392449,124.90618196397217
439,27.45,252890,Grave stele of a little girl,Marble grave stele of a little girl,,ca. 450–440 B.C.,-450,-440,0.9085836068230275,128.40516410832413,2.7523726724106514,-0.3658268802166951,-0.8096894308084668,-1.2299568121245819,127.56176331090695,132.55198481002714,128.0729568430192,133.12399394429164,128.16116151677898
440,27.228,252948,Loutrophoros,Terracotta loutrophoros (ceremonial vase for water),,late 6th century B.C.,-550,-500,-256.75993553303664,-10.580987408202489,9.87529226280252,-12.22257831128151,-2.2043906645544085,0.20297303041373346,161.04711334974002,171.88728071400766,161.18747145670415,172.23055754044861,161.63453092975317
441,28.57.23,252973,Bell-krater,Terracotta bell-krater (bowl for mixing wine and water),Persephone Painter,ca. 440 B.C.,-440,-440,-369.4930291246904,-289.36520780648635,-4.32947847765982,-22.452047561402736,-4.871807948015623,-0.7348158381807464,172.22984896876522,189.03081202646302,172.2875130035204,189.51707043604296,172.99704050314543
442,30.11.6,253050,Alabastron in the form of a woman,Terracotta alabastron (perfume vase) in the form of a woman holding a dove,,mid-6th century B.C.,-575,-525,-156.04295377002234,13.285323795951147,9.048054741851553,-9.539173770582462,-3.1428063538018325,-0.8885269143782168,147.7854429043833,150.44455730694895,147.81729568519455,150.59707000180433,147.98378352629933
443,30.11.12,253056,Sword scabbard sheathing,Sheet-gold decoration for a sword scabbard,,ca. 340–320 B.C.,-340,-320,-323.89138735942703,80.38425781574045,3.3014462106822755,-16.7379508111644,-4.778796073503456,-3.2668420895969597,175.03358174692667,176.6898018829919,175.25955798420955,177.05033225016248,175.5071197693393
444,30.117,253135,Statuette of standing draped woman,Terracotta statuette of a woman,,2nd century B.C.,-199,-100,-234.29634622807512,26.41200454288319,8.900161676850606,-12.812557613805149,-3.8191342520315077,-1.3756292150684855,158.98388272677667,162.39590096639904,159.00762429251108,162.47892815732695,159.0974847600802
445,31.11.5,253343,Scaraboid with an archer testing an arrow,Chalcedony scaraboid,Epimenes,ca. 500 B.C.,-500,-500,-53.29580087781846,62.657018951879905,1.8071688443362952,-1.9728515864308527,-1.0370874143807929,-1.8094465617898112,133.40083589278237,134.83684055472526,133.49231579427172,134.95125469595544,133.52225753625027
446,31.11.10,253348,Lekythos,Terracotta lekythos (oil flask),Amasis Painter,ca. 550–530 B.C.,-550,-530,-235.6811980118565,-192.30256030583774,12.782524039466338,-7.106038721977988,-3.1779607713873763,-1.392274145929772,156.6539603351661,167.09218136539164,156.96013437284577,168.2158575492855,158.21085461363583
447,31.11.11,253349,Column-krater,Terracotta column-krater (bowl for mixing wine and water),Lydos,ca. 550 B.C.,-550,-550,-122.77126492072897,-323.3195937492939,14.551911073336337,-5.889983074089036,-4.015735581409065,-0.6888342050939508,136.34155328798187,155.84236830167052,136.36653193428293,156.45382350991943,137.43948442855043
448,31.11.13,253351,Squat lekythos,Terracotta lekythos (oil flask),Eretria Painter,ca. 420 B.C.,-450,-400,-301.20913125504575,23.453420725280264,13.48344719881152,-14.89196260261508,-4.236796733488312,-1.8230181031265744,165.5044911734164,177.94930971381152,165.7564889676686,178.39999565757577,166.1177955793928
449,32.11.1,253370,Statue of a kouros (youth),Marble statue of a kouros (youth),,ca. 590–580 B.C.,-590,-580,418.80385740781384,74.69469923243396,1.4473764013127473,19.23704443223982,3.1818090038363995,-0.4495985851558215,66.97379850088184,79.5623710584845,67.09331061489362,79.91014791676564,67.22179085998158
450,32.11.4,253373,Statue of a wounded Amazon,Marble statue of a wounded Amazon,,1st–2nd century A.D.,1,199,-91.98593617487452,113.00887657757951,-9.519209684137044,-6.0963704305597215,-1.4506384614120096,-0.1325332666002594,140.19300343523068,146.32539763886908,140.35131468279135,146.4943792879676,140.37281753800198
451,36.11.1,253505,Grave stele of a young woman,Marble grave stele of a young woman and servant,,ca. 400–390 B.C.,-400,-390,229.10315868004483,267.2977168040321,4.61247995730596,16.124854018079677,2.092287236812662,-0.6681330670238332,98.81970864190845,113.76682627648574,99.30942124952098,114.46761388307694,99.37087382351359
452,38.11.13,253566,Grave stele fragment,Fragment of the marble stele (grave marker) of a hoplite (foot soldier),,ca. 525–515 B.C.,-525,-515,186.94613934450908,222.65918854292303,3.735028853260731,16.400238881446306,2.13449682992563,-0.655637999355348,103.92923041198904,115.91572439361514,104.08594188481416,116.27442549039952,104.21695653172361
453,40.11.1a,253592,Portrait head of the Emperor Marcus Aurelius Antoninus (called Caracalla),Marble portrait of the emperor Caracalla,,A.D. 212–217,212,217,437.99746305146033,242.50610102847148,3.446076350241108,19.585337959474696,2.8443502718580422,-0.5003975848842004,66.69235455661678,88.41047721227838,67.22307707082435,88.98207985700154,67.30273761817425
454,42.11.30,254473,"Cameo, portrait of Augustus",Sardonyx cameo portrait of the Emperor Augustus,,ca. A.D. 41–54,35,75,-540.964206642812,6.3483011756016765,6.683968276709013,-21.748444486759936,-5.670527666407537,-3.4459180342441362,203.01331905781583,207.67274578602394,203.21021293935314,207.91478696613683,203.32747248321178
455,42.11.35,254478,Relief of a lion attacking a bull,"Lion felling a bull, from a marble pediment",,ca. 525–500 B.C.,-525,-500,148.33387777715546,221.80677247855377,4.368365835470893,14.178291600390887,1.450945778997157,-0.5540897473948796,110.47640315726454,122.21587894151982,110.93434452766638,122.95925329965402,111.12966447037542
456,43.11.4,254502,Statue of Eros sleeping,Bronze statue of Eros sleeping,,3rd–2nd century B.C.,-299,-100,-101.46115045898809,-24.546807403623223,-8.628542898099306,-8.306976897464477,-2.4626385970384796,-0.43867544106116685,140.22820084824053,148.52155885393356,140.65100718988978,148.88314611861375,140.67096158044205
457,47.100.1,254587,Statuette of a seated harp player,Marble seated harp player,,2800–2700 B.C.,-2800,-2700,22.69100415926182,-10.318321528926965,-11.49476100741237,-2.4406961663765765,-0.4042433945424817,0.00848125160248486,123.07231224279835,127.95979040460698,123.77510620989962,128.7317682832877,123.89102223683426
458,47.100.3,254589,Head of a Sphinx,"Terracotta head of a woman, probably a sphinx",,1st quarter of the 5th century B.C.,-499,-475,-51.96282140393974,-84.859647808289,9.601934143808162,-3.0384151416718925,-1.4918103690605244,-1.2961262569189562,133.87390393927495,140.88702138286865,134.48594260719267,141.73588732227958,134.84935302771964
459,"48.11.2, .3",254595,Earrings with disc and boat-shaped pendant,Gold earrings with disk and boat-shaped pendant,,ca. 300 B.C.,-300,-300,374.9477431449579,22.335372600487936,-4.094077144106432,18.21366253835064,3.592399689625548,-1.566610284844307,72.14694685493852,79.01330337645004,72.5642695904544,80.35648545437721,72.98486255745426
460,48.11.4,254597,"Grave relief with enthroned woman, fragment",Marble stele (grave marker) of a woman,,mid-4th century B.C.,-375,-325,238.7683693374403,214.29979495713215,4.564166521990262,16.219573542739692,2.184609196031626,-0.6955932738321625,94.6332485703437,107.97213755145066,94.90230214990976,108.31039605706643,94.99542901060553
461,49.11.3,254613,Statue of a boy in tiara and oriental dress,Bronze statuette of a boy in Eastern dress,,mid-late 1st century B.C.,-50,-20,-126.84118538312252,-55.86448905377056,9.63028022668732,-9.432344624620596,-3.1538061579803687,-0.8919170012630264,141.11020722825023,145.83718914582727,141.21609323431795,145.95528725562585,141.30998426103451
462,50.11.4,254649,Column-krater,Terracotta column-krater (bowl for mixing wine and water),Group of Boston 00.348,ca. 360–350 B.C.,-360,-350,-94.97518914293367,-241.344965424998,12.189842261579052,-5.299211659286663,-2.7570700423687455,-1.4917073391423994,133.4717357317266,149.3861768939718,133.44503893303323,149.89215365444625,134.37005120631682
